MUNICIPI,DISTRICTE,SECCIO,MUNDISSEC,area,perimeter
"082074","01","001","08207401001",10640847.5239258,15778.3110756929
"082080","01","001","08208001001",15868833,28823.6651462828
"082080","01","002","08208001002",697173.38671875,4622.16638012914
"082080","01","003","08208001003",1191412.25524902,4993.37388562726
"082080","01","004","08208001004",796448.832885742,4437.47218106194
"082093","01","001","08209301001",5946177.20471191,12598.0917085457
"082093","01","002","08209301002",1295162.92053223,9199.24719497833
"082093","01","003","08209301003",886396.954833984,4870.33959826862
"082093","01","004","08209301004",5046531.98608398,11219.1218254391
"082107","01","001","08210701001",4222943.5390625,14107.8407420732
"082107","01","002","08210701002",488808.920288086,5539.06941887758
"082107","02","001","08210702001",293037.555786133,3054.11768223609
"082107","02","002","08210702002",9933154.50378418,19822.2036998707
"082114","01","001","08211401001",97013.3909912109,1396.44935472355
"082114","01","002","08211401002",125266.89050293,1614.74213478466
"082114","01","003","08211401003",53762.7983398438,1117.85297500249
"082114","01","004","08211401004",343123.646240234,3536.32849211014
"082114","01","005","08211401005",201460.080444336,2247.75670127838
"082114","01","006","08211401006",47185.2188720703,1154.65307927891
"082114","01","007","08211401007",693283.735717773,3674.2842048264
"082114","02","003","08211402003",1523627.28723145,5206.91800010139
"082114","02","004","08211402004",29055.0705566406,709.557798973245
"082114","02","006","08211402006",570811.73034668,3266.00833913512
"082114","02","007","08211402007",27633.4907226562,709.554108767826
"082114","02","008","08211402008",34169.5455322266,838.375755423929
"082114","03","001","08211403001",43735.7633056641,823.8776916882
"082114","03","002","08211403002",130124.974975586,2142.21570109794
"082114","03","003","08211403003",79725.806640625,1231.15600439449
"082114","03","004","08211403004",96112.7021484375,1690.74070791098
"082114","03","005","08211403005",54657.7506103516,939.482156480422
"082114","04","003","08211404003",29889.4342041016,767.815179087179
"082114","04","006","08211404006",18546.6323242188,577.52981215981
"082114","04","007","08211404007",7533.55932617188,365.278329954419
"082114","04","008","08211404008",13851.5213623047,492.539691246303
"082114","05","001","08211405001",7567.6943359375,460.684113014011
"082114","05","002","08211405002",10408.8841552734,542.855579436115
"082114","05","003","08211405003",24419.3828125,852.378137111501
"082114","05","004","08211405004",24986.2939453125,731.245900438898
"082114","05","005","08211405005",6670449.10058594,18809.9486172065
"082114","06","004","08211406004",442964.711303711,3268.20090718848
"082114","07","001","08211407001",97496.9260253906,1362.96701439659
"082114","07","002","08211407002",352477.761352539,3284.68593044778
"082114","07","003","08211407003",80844.7677001953,1847.46100029645
"082129","01","001","08212901001",23049394.8825684,32429.8215876593
"082135","01","001","08213501001",4999692.85424805,22413.8266268763
"082135","01","002","08213501002",6272565.0234375,13809.373254748
"082135","01","003","08213501003",6728372.6751709,17313.7754856351
"082135","01","004","08213501004",4131724.62023926,12941.750382443
"082140","01","001","08214001001",728519.736694336,4224.89243472931
"082140","01","002","08214001002",469142.470092773,3756.31940731319
"082140","01","003","08214001003",113346.134399414,1970.83950515029
"082140","01","004","08214001004",1006156.23913574,4603.6048093543
"082140","02","001","08214002001",4319183.70349121,13210.8553536803
"082140","02","002","08214002002",2380550.14172363,12904.013077959
"082153","01","001","08215301001",373458.713256836,3487.84865908551
"082153","01","002","08215301002",212320.791259766,2375.27388761638
"082153","01","003","08215301003",333588.188598633,3462.62531328659
"082166","01","001","08216601001",21270971.8143311,23574.8353690278
"082172","01","001","08217201001",3482727.04882812,12004.9578743306
"082172","01","002","08217201002",91847.2330322266,1740.98290810416
"082172","01","003","08217201003",54892.0870361328,995.096495443971
"082172","01","004","08217201004",136481.553833008,1945.09778534199
"082172","01","005","08217201005",64968.9180908203,1117.60383627259
"082172","01","006","08217201006",21467.3853759766,662.593596701736
"082172","01","007","08217201007",33486.4739990234,718.209526980122
"082172","01","008","08217201008",71389.8399658203,1111.3736833686
"082172","01","009","08217201009",54569.5758056641,955.124260253158
"082172","01","010","08217201010",93565.6203613281,1439.99875192904
"082172","02","002","08217202002",723018.212646484,5298.31914723277
"082172","02","003","08217202003",146687.668823242,2509.71133878184
"082172","02","004","08217202004",29067.7081298828,831.56184761021
"082172","03","001","08217203001",25027.9547119141,646.025700430426
"082172","03","002","08217203002",23323.7757568359,610.095109081248
"082172","03","003","08217203003",23384.5987548828,948.354519408703
"082172","03","004","08217203004",108452.627441406,1396.54304366088
"082172","03","005","08217203005",20710.6027832031,565.594367420008
"082172","04","001","08217204001",523265.382080078,2851.45334662393
"082172","05","001","08217205001",227245.432861328,2414.29320397571
"082172","05","002","08217205002",267616.81628418,2431.39888087867
"082188","01","001","08218801001",2681405.20507812,7868.99665076161
"082188","01","002","08218801002",193203.189331055,2575.53888753285
"082188","01","003","08218801003",13285190.3815918,24164.300729405
"082188","01","005","08218801005",101396.602416992,2000.01920977912
"082188","01","006","08218801006",163369.416625977,1831.76780277264
"082191","01","001","08219101001",117854.177978516,1526.83805957317
"082191","01","002","08219101002",126136.26940918,1544.48523093322
"082191","01","003","08219101003",139676.768188477,1517.94038209004
"082191","01","004","08219101004",687517.133300781,3904.05938408047
"082191","01","005","08219101005",76214.556640625,1308.78349004206
"082191","01","006","08219101006",75998.7033691406,1184.0388022535
"082191","02","001","08219102001",170438.973754883,2719.19470629858
"082191","02","002","08219102002",160537.144897461,2375.28424207561
"082191","02","003","08219102003",87757.4095458984,2097.29984807736
"082191","02","004","08219102004",75174.5961914062,1766.23391367184
"082191","02","005","08219102005",93799.0850830078,1760.59915178746
"082191","03","001","08219103001",1467430.4083252,5469.51552102885
"082191","03","002","08219103002",64133.4061279297,1117.11409957713
"082191","03","003","08219103003",16762.7287597656,613.810523690737
"082191","03","004","08219103004",622497.475585938,3436.31379005967
"082205","01","001","08220501001",5548564.91223145,12541.3720068448
"082205","01","002","08220501002",10617271.3817139,19958.1713340311
"082212","01","001","08221201001",277195.626342773,2233.85349606565
"082212","01","002","08221201002",34988.8349609375,788.63633049172
"082212","01","003","08221201003",228322.566894531,3132.56936309017
"082212","01","004","08221201004",261231.489990234,2805.26676768657
"082212","01","005","08221201005",3050784.55517578,9909.14798714551
"082212","01","006","08221201006",378614.522583008,3651.77124082087
"082212","01","007","08221201007",246938.865844727,2365.05539401842
"082212","01","008","08221201008",70438.9743652344,1223.43572905395
"082212","01","009","08221201009",3227984.30981445,12758.7018627793
"082227","01","001","08222701001",19688659.4700928,26002.1882989388
"082233","01","001","08223301001",41285040.5596924,31505.9139132894
"082248","01","001","08224801001",25874060.3253174,28363.5116142984
"082251","01","001","08225101001",14702264.6326904,19794.644604304
"082264","01","001","08226401001",38941154.7249756,30576.2967143302
"082270","01","001","08227001001",2821556.22229004,10052.2853687781
"082270","01","002","08227001002",32422736.3823242,43542.1810732086
"082286","01","001","08228601001",3863574.86291504,8484.58130200232
"082299","01","001","08229901001",102170565.505737,64378.5219303858
"082303","01","001","08230301001",3275322.85998535,11139.1730715178
"082303","01","002","08230301002",861631.881713867,6332.28407046955
"082303","01","003","08230301003",40266.7492675781,984.040221175042
"082303","01","004","08230301004",1285182.93017578,5701.26915346671
"082303","01","005","08230301005",381328.390625,2530.55863029815
"082303","01","006","08230301006",633273.530883789,3674.45989043332
"082310","01","001","08231001001",854340.06640625,4210.31475250824
"082310","01","002","08231001002",3461363.48010254,9513.10584362946
"082310","01","003","08231001003",282407.808959961,2281.68308553707
"082310","01","004","08231001004",70288.6678466797,1087.20605351929
"082310","01","005","08231001005",137114.491821289,1920.6974461973
"082310","01","006","08231001006",51801.8327636719,1184.64430639154
"082310","01","007","08231001007",96284.6175537109,1476.09057969517
"082310","01","008","08231001008",538966.370117188,4211.12304940895
"082310","01","009","08231001009",13858749.5794678,20141.1122294633
"082310","01","010","08231001010",62936.6944580078,1201.42615855548
"082310","01","011","08231001011",42579.6411132812,1011.65011574068
"082310","01","012","08231001012",15017887.0356445,20561.8957080329
"082310","01","013","08231001013",469264.426757812,3661.82472950465
"082310","01","014","08231001014",850663.071533203,3736.96231799694
"082310","01","015","08231001015",4781459.44372559,14831.4816895324
"082310","01","016","08231001016",107167.185302734,1902.64953176428
"082310","01","017","08231001017",170505.848632812,2474.18395029269
"082325","01","001","08232501001",5352422.69543457,13725.3986623442
"082331","01","001","08233101001",30491748.0316162,36666.9022662812
"082331","01","002","08233101002",24465595.7794189,36343.2099524906
"082346","01","001","08234601001",34345828.0185547,32349.3189559123
"082359","01","001","08235901001",6754944.82849121,16270.1606263554
"082359","01","002","08235901002",637615.842407227,4275.59385774466
"082359","01","003","08235901003",124358.004394531,1740.76116239835
"082362","01","001","08236201001",13800146.6992188,20244.1992207833
"082378","01","001","08237801001",459011.274902344,5419.77392110222
"082378","01","002","08237801002",7693111.90844727,26605.2571206519
"082384","01","001","08238401001",141810.759277344,1613.29459034782
"082384","01","002","08238401002",399151.187744141,4165.80652556799
"082384","01","003","08238401003",3009402.31335449,9992.33915163521
"082384","01","004","08238401004",1227958.50073242,7202.74431047503
"082384","01","005","08238401005",276616.310424805,2751.53109454183
"082384","01","006","08238401006",2200852.01013184,10549.274129662
"082384","01","007","08238401007",237336.751831055,2790.47112414015
"082384","01","008","08238401008",262062.929443359,2062.51289338791
"082384","01","009","08238401009",4133985.87609863,9213.51525012802
"082384","01","010","08238401010",146965.998291016,1818.76699693715
"082384","01","011","08238401011",85812.8433837891,1365.85728156603
"082384","01","012","08238401012",1962893.62109375,7121.82960626968
"082397","01","001","08239701001",25997059.4206543,33025.1917091962
"082401","01","001","08240101001",117444.503051758,1560.90146890268
"082401","01","002","08240101002",88906.9185791016,1212.41858038397
"082401","01","003","08240101003",11859110.2745361,17447.0805100145
"082401","01","004","08240101004",232091.781494141,1984.38145941171
"082401","02","001","08240102001",1873646.10644531,6746.67983738841
"082401","02","002","08240102002",1407265.04882812,7643.01356822209
"082401","02","003","08240102003",3111804.47631836,8222.14563973774
"082401","02","004","08240102004",257551.665771484,2233.59063698284
"082418","01","001","08241801001",30664463.8909912,32191.8238498171
"082423","01","001","08242301001",13345515.8057861,28775.4665157535
"082439","01","001","08243901001",8608801.17114258,16903.9904105725
"082444","01","001","08244401001",338050.992431641,3532.28868281258
"082444","01","002","08244401002",563042.763916016,3171.62394941235
"082444","01","003","08244401003",98203.171875,1298.09793122266
"082444","01","004","08244401004",1003143.62329102,5189.08541687774
"082444","01","005","08244401005",5413156.82019043,17824.3783420002
"082457","01","001","08245701001",60941.6096191406,1165.5806050833
"082457","01","002","08245701002",33418.7622070312,902.241315621641
"082457","01","003","08245701003",18259.0909423828,624.953405549395
"082457","01","004","08245701004",15270.8641357422,641.818940608707
"082457","01","005","08245701005",20387.3359375,873.99828007281
"082457","01","006","08245701006",12158.5389404297,511.301054395961
"082457","01","007","08245701007",7557.09814453125,374.633961511049
"082457","01","008","08245701008",6976.67468261719,349.042286870372
"082457","01","009","08245701009",16570.2288818359,534.323508302414
"082457","01","010","08245701010",21872.1540527344,606.903317882
"082457","01","011","08245701011",18926.8714599609,549.643315146329
"082457","01","012","08245701012",17332.6665039062,563.727197149448
"082457","01","013","08245701013",40851.615234375,916.811362547392
"082457","01","014","08245701014",34514.8605957031,928.146192577362
"082457","01","015","08245701015",23706.7576904297,657.400604876384
"082457","01","016","08245701016",27773.3909912109,716.434892959745
"082457","01","017","08245701017",22533.0850830078,843.629159775649
"082457","01","018","08245701018",33670.8726806641,939.384812035983
"082457","01","019","08245701019",38310.2971191406,873.692588586515
"082457","02","001","08245702001",19377.2780761719,556.609248501809
"082457","02","002","08245702002",103508.699707031,2009.38733337038
"082457","02","003","08245702003",360226.428588867,3473.7472058296
"082457","02","004","08245702004",25829.8110351562,779.928190119216
"082457","02","005","08245702005",25779.3096923828,781.569523795599
"082457","02","006","08245702006",19751.7145996094,637.969997964546
"082457","02","007","08245702007",72729.6145019531,1220.02918163635
"082457","02","008","08245702008",23071.6082763672,658.045159279342
"082457","02","009","08245702009",20362.0592041016,642.894336976483
"082457","02","010","08245702010",9656.81115722656,420.994076844312
"082457","02","011","08245702011",19295.7161865234,555.883939648565
"082457","03","001","08245703001",273079.627563477,2447.59654044811
"082457","03","002","08245703002",30869.7078857422,911.667199340766
"082457","03","003","08245703003",610021.173583984,5348.35404247126
"082457","03","004","08245703004",1511082.28466797,6817.19667478924
"082457","03","005","08245703005",66557.9521484375,1584.84382990849
"082457","03","006","08245703006",56971.3029785156,1293.92827456205
"082457","03","007","08245703007",20073.0217285156,643.03268613296
"082457","03","008","08245703008",10901.5947265625,444.10471245659
"082457","03","009","08245703009",86551.3278808594,1643.63002288233
"082457","03","010","08245703010",33856.4305419922,766.410406774742
"082457","03","011","08245703011",35719.7229003906,876.593520082725
"082457","03","012","08245703012",23830.1519775391,610.324591573342
"082457","03","013","08245703013",103969.783935547,1412.62845449456
"082457","03","014","08245703014",87205.3951416016,1941.72992466173
"082457","03","015","08245703015",408908.849975586,4570.63173689217
"082457","03","016","08245703016",100355.71484375,2317.45259668487
"082457","03","017","08245703017",676594.567504883,4645.35091264687
"082457","04","001","08245704001",39057.0935058594,922.966037075177
"082457","04","002","08245704002",34490.1125488281,840.195701560998
"082457","04","003","08245704003",49200.1530761719,1106.70778768365
"082457","04","004","08245704004",62383.5063476562,1259.73831309111
"082457","04","005","08245704005",22418.8670654297,814.394777597688
"082457","04","006","08245704006",55240.1857910156,1260.93070622819
"082457","04","007","08245704007",29844.0388183594,738.509442219844
"082457","04","008","08245704008",37146.5192871094,806.294962241684
"082457","04","009","08245704009",80010.9847412109,1152.69779959378
"082457","04","010","08245704010",20413.3897705078,576.846684810012
"082457","04","011","08245704011",20155.0491943359,569.364925221727
"082457","04","012","08245704012",42391.8936767578,850.008897191371
"082457","04","013","08245704013",24615.6015625,624.827573457713
"082457","04","014","08245704014",25492.7064208984,684.001508475207
"082457","04","015","08245704015",64880.0734863281,1130.9520075551
"082457","04","016","08245704016",14733.9307861328,769.918449413529
"082457","05","001","08245705001",52280.4886474609,1405.70746336593
"082457","05","002","08245705002",16510.2796630859,555.392710001744
"082457","05","003","08245705003",21398.1904296875,620.014408669388
"082457","05","004","08245705004",12687.1881103516,588.170669247505
"082457","05","005","08245705005",12485.4305419922,529.838108038483
"082457","05","006","08245705006",17513.9805908203,586.669269835774
"082457","05","007","08245705007",20783.6187744141,713.958805621409
"082457","05","008","08245705008",14368.1768798828,537.357131673522
"082457","05","009","08245705009",22574.0759277344,790.976909101088
"082457","05","010","08245705010",13610.564453125,499.859372336547
"082457","05","011","08245705011",21876.1181640625,719.944903427257
"082457","05","012","08245705012",35344.7915039062,831.872190108534
"082457","05","013","08245705013",72667.4897460938,1460.64615413089
"082457","05","014","08245705014",34604.1324462891,941.871830283143
"082457","05","015","08245705015",98287.4663085938,1665.22678761364
"082457","05","016","08245705016",77801.2061767578,1301.9130906025
"082457","05","017","08245705017",12943.0037841797,587.83472714879
"082457","05","018","08245705018",23354.2609863281,733.973656202307
"082457","05","019","08245705019",230916.61315918,2138.22259859877
"082457","06","001","08245706001",17347.0572509766,530.890017970763
"082457","06","002","08245706002",22395.5412597656,633.036227761717
"082457","06","003","08245706003",16408.6176757812,557.195521192524
"082457","06","004","08245706004",20300.6546630859,629.295240448334
"082457","06","005","08245706005",20697.1383056641,691.187306875216
"082457","06","006","08245706006",23644.3736572266,730.631108381782
"082457","06","007","08245706007",11819.0278320312,458.059565045987
"082457","06","008","08245706008",18380.6125488281,543.520740835903
"082457","06","009","08245706009",10875.6154785156,481.295755565566
"082457","06","010","08245706010",10445.0970458984,475.644639664967
"082457","06","011","08245706011",16367.5322265625,722.870738014903
"082457","06","012","08245706012",13826.0970458984,482.239088633096
"082457","06","013","08245706013",10855.5892333984,465.799830094193
"082457","06","014","08245706014",18696.5916748047,547.520837077458
"082457","06","015","08245706015",15455.8020019531,604.882531875645
"082457","06","016","08245706016",17977.5645751953,557.912390056091
"082457","06","017","08245706017",11941.1320800781,418.912351531488
"082460","01","001","08246001001",6979761.79638672,15375.518748267
"082482","01","001","08248201001",5597631.41137695,13117.8627690135
"082482","01","002","08248201002",8516253.39440918,17908.7119188173
"082495","01","001","08249501001",3376044.40100098,10157.3133775646
"082508","01","001","08250801001",26821389.1708984,29774.9448346051
"082508","01","002","08250801002",101482.897827148,1448.02721249635
"082508","01","003","08250801003",113340.919677734,1466.87312733465
"082508","01","004","08250801004",117909.169677734,1503.36412444735
"082508","01","005","08250801005",210539.741210938,2035.58243774344
"082508","01","006","08250801006",180256.129638672,1837.2508789028
"082508","01","007","08250801007",58040.7271728516,1084.65188221243
"082515","01","001","08251501001",3936920.85180664,9647.73865778283
"082515","01","002","08251501002",9138656.63366699,14309.7260394809
"082515","01","003","08251501003",3114528.98083496,11367.4824321782
"082515","01","004","08251501004",1251500.50061035,7936.97362591715
"082520","01","001","08252001001",148552.969604492,1655.08769576324
"082520","01","002","08252001002",170197.086547852,1987.15182808568
"082520","01","003","08252001003",4063816.3371582,10563.4444337814
"082520","01","004","08252001004",44425.3833007812,876.073682671013
"082520","01","005","08252001005",967153.511230469,5157.48055150272
"082520","01","006","08252001006",24130.2595214844,689.523750282699
"082520","01","007","08252001007",117623.478149414,1662.21428639617
"082520","01","008","08252001008",36405.0532226562,883.565229202348
"082520","01","009","08252001009",21562.1030273438,745.121638930145
"082520","01","010","08252001010",432324.661254883,2949.92768206222
"082520","01","011","08252001011",466007.935302734,3621.18077336294
"082520","01","018","08252001018",21913.6557617188,674.378721147664
"082520","01","019","08252001019",29013.6328125,766.804310135388
"082520","01","020","08252001020",18330.7906494141,589.381152456577
"082520","01","021","08252001021",29425.1501464844,752.377793990823
"082520","01","022","08252001022",200007.692749023,1967.19567814788
"082520","01","023","08252001023",208679.498535156,1998.81162215125
"082520","01","024","08252001024",503301.341796875,4406.42131977673
"082520","01","025","08252001025",33306.0477294922,872.361308782917
"082520","01","026","08252001026",260813.374145508,2765.77354483334
"082520","01","027","08252001027",71603.185546875,1355.90109962417
"082520","01","028","08252001028",215773.931884766,1948.93139912819
"082520","01","029","08252001029",118714.971435547,1488.18568071933
"082536","01","001","08253601001",24914005.151123,30459.8367726851
"082541","01","001","08254101001",61796908.2938232,44994.9075245061
"082554","01","001","08255401001",51305330.8527832,55783.9578451859
"082567","01","001","08256701001",4454543.28466797,10691.9277060243
"082573","01","001","08257301001",25247144.0056152,27583.2548263309
"082589","01","001","08258901001",66081144.7313232,52020.1287157197
"082592","01","001","08259201001",4794125.25744629,12138.2791802589
"082592","01","002","08259201002",9246624.06738281,21322.7561886493
"082592","01","003","08259201003",2155988.10766602,8491.80485751608
"082592","01","004","08259201004",777027.046630859,5899.75301503504
"082606","01","001","08260601001",221182.908813477,2394.20608986357
"082606","01","002","08260601002",188003.415893555,2599.29717646048
"082606","01","003","08260601003",131002.754638672,1513.99709324176
"082606","01","004","08260601004",56072.5734863281,946.246397060856
"082606","01","005","08260601005",49750.1378173828,864.267076134471
"082606","01","006","08260601006",87845.0777587891,1574.63406050714
"082606","01","007","08260601007",196334.762329102,2242.79470538665
"082606","01","008","08260601008",277970.619018555,2647.71209702257
"082606","01","009","08260601009",13685811.8166504,26360.5773203242
"082606","01","010","08260601010",77531.5302734375,1116.46317581461
"082606","01","011","08260601011",219829.293334961,2150.35284878939
"082606","01","012","08260601012",61067.8620605469,1084.09084416561
"082606","01","013","08260601013",211701.858642578,3024.77199524178
"082606","01","014","08260601014",60725.0694580078,1054.1370168094
"082613","01","001","08261301001",10062286.4029541,15682.3098084983
"082613","01","002","08261301002",2574302.37133789,8234.18638746126
"082628","01","001","08262801001",188259.243164062,2548.83886326596
"082628","01","002","08262801002",447397.39074707,4139.02889826421
"082628","01","003","08262801003",230466.223510742,2102.19896636513
"082628","02","001","08262802001",514765.442626953,3565.06165000532
"082628","02","002","08262802002",15917556.5861816,40453.4990185229
"082634","01","001","08263401001",38441.0490722656,787.323262110308
"082634","01","002","08263401002",244155.900634766,3103.09707151953
"082634","01","003","08263401003",89890.6590576172,1281.9475179898
"082634","01","004","08263401004",1463861.84436035,6702.8719520697
"082634","01","005","08263401005",360272.890625,3188.1206615027
"082634","01","006","08263401006",769427.409179688,4759.92693793763
"082634","01","007","08263401007",174429.570556641,2132.68198833246
"082634","01","008","08263401008",22647.3393554688,606.737890049014
"082634","01","009","08263401009",22887.3889160156,612.725827140664
"082634","01","010","08263401010",55000.6320800781,1064.20079780444
"082634","01","011","08263401011",831737.84765625,3932.91253592024
"082634","01","012","08263401012",22236.4057617188,614.750828217529
"082634","02","001","08263402001",377286.913696289,4003.89725959108
"082634","02","002","08263402002",128669.977294922,2077.46849074176
"082634","02","003","08263402003",218867.094970703,2373.73951677066
"082634","03","001","08263403001",270433.86706543,2582.83756246866
"082634","03","002","08263403002",576444.134765625,4529.21884651939
"082634","04","001","08263404001",889450.783325195,5286.55984905007
"082634","04","002","08263404002",1442532.8215332,6125.11049820767
"082634","04","003","08263404003",1306427.04016113,5950.18179962813
"082649","01","001","08264901001",4515700.25769043,13140.471045939
"082649","01","002","08264901002",504210.680175781,4525.12902810297
"082649","01","003","08264901003",1622935.56628418,7680.81922423062
"082649","01","004","08264901004",1347247.6607666,6985.43802458189
"082652","01","001","08265201001",6587761.99133301,13787.5098607118
"082665","01","001","08266501001",170046.975341797,3971.65559912828
"082665","01","002","08266501002",691581.515869141,6031.08725752541
"082665","01","003","08266501003",87607.5283203125,1587.83655890962
"082665","01","004","08266501004",48570.6145019531,1091.21337195208
"082665","01","005","08266501005",25485.4448242188,657.662210858678
"082665","01","006","08266501006",442103.480712891,2961.13204293712
"082665","01","007","08266501007",67003.9995117188,1204.58088465833
"082665","01","008","08266501008",76995.7900390625,1171.94009716501
"082665","01","009","08266501009",73407.5841064453,1158.83336454867
"082665","01","010","08266501010",1095188.6361084,9481.1745676207
"082665","01","011","08266501011",14850684.5772705,19231.9389521482
"082665","01","012","08266501012",116432.905883789,2102.60543293441
"082665","01","013","08266501013",154537.280395508,1662.88148683197
"082665","01","014","08266501014",228618.823852539,2599.96129004792
"082665","01","015","08266501015",38139.6760253906,930.901942153488
"082665","01","016","08266501016",62768.6689453125,1111.96353187187
"082665","01","017","08266501017",47987.3767089844,912.0527185722
"082665","01","018","08266501018",336790.092285156,2864.42531219919
"082665","01","019","08266501019",48433.5941162109,995.439162560469
"082665","01","020","08266501020",2694228.97070312,9756.3313337844
"082665","01","027","08266501027",51713.9315185547,993.399296473755
"082665","01","028","08266501028",232133.434570312,2022.18790474894
"082665","01","029","08266501029",333116.459594727,3110.31243697663
"082665","01","030","08266501030",332826.555541992,3089.86989514558
"082665","01","031","08266501031",40971.5841064453,1032.93022267323
"082665","01","032","08266501032",73619.8432617188,1210.96596299124
"082665","01","033","08266501033",35042.4805908203,823.134813139487
"082665","01","034","08266501034",329587.836303711,2799.12734492892
"082665","01","035","08266501035",173181.68762207,1758.44638167097
"082665","01","036","08266501036",159660.462158203,1697.45440312894
"082665","01","037","08266501037",326949.019897461,3738.71831463656
"082665","01","038","08266501038",7364898.4864502,14249.5902088627
"082671","01","001","08267101001",563583.931762695,5551.85135306061
"082671","01","002","08267101002",26197559.4467773,45765.6461304676
"082671","01","003","08267101003",233260.063232422,2365.73731834692
"082671","01","004","08267101004",432790.585083008,4705.10042358818
"082671","01","005","08267101005",1024389.33447266,7389.57562359619
"082687","01","001","08268701001",46677253.0865479,51445.5302108605
"082687","01","002","08268701002",340070.332641602,3107.77771749463
"082690","01","001","08269001001",24538009.5146484,33482.0955316115
"082690","01","002","08269001002",5927850.78527832,22243.7328068621
"082704","01","001","08270401001",176750.967041016,2398.46175360241
"082704","01","002","08270401002",81507.0186767578,1372.82964255398
"082704","01","003","08270401003",5447174.82006836,14952.6257705525
"082704","01","004","08270401004",636932.216064453,3832.47388185714
"082704","01","005","08270401005",364846.286376953,3059.85372993359
"082704","02","001","08270402001",121197.411376953,1717.59010768754
"082704","02","002","08270402002",1012340.42126465,5162.9816855464
"082704","02","003","08270402003",160432.264892578,1806.48640640255
"082704","02","004","08270402004",118220.337646484,2249.43394370534
"082704","02","005","08270402005",56005.2987060547,1094.92101555199
"082704","02","006","08270402006",122116.99230957,1724.10035513346
"082704","02","007","08270402007",450484.407592773,5975.70148676645
"082704","02","009","08270402009",26543732.6719971,35200.4755901155
"082704","02","010","08270402010",7429494.2935791,12759.6211568516
"082704","02","011","08270402011",1268148.43066406,6254.72067817844
"082711","01","001","08271101001",13832226.5533447,16652.6554828219
"082726","01","001","08272601001",30842050.4919434,25296.5687008096
"082732","01","001","08273201001",12940335.7681885,19638.8008645847
"082732","01","002","08273201002",26659324.4770508,25404.7679538542
"082732","01","003","08273201003",16008183.4663086,23034.4010206937
"082747","01","001","08274701001",239355.39050293,2394.98197036004
"082747","01","002","08274701002",5553988.87072754,12266.6147360233
"082747","01","004","08274701004",14286695.4696045,20443.758531214
"082747","01","005","08274701005",3520750.67346191,10423.5650779845
"082750","01","001","08275001001",18882339.6297607,26500.4258102151
"082763","01","001","08276301001",43470600.0526123,32357.157082067
"082779","01","001","08277901001",29306156.7106934,34963.911036548
"082785","01","001","08278501001",7704131.00769043,15068.0009844527
"082785","01","002","08278501002",11903810.6395264,25130.6116699721
"082785","01","003","08278501003",3433464.75671387,8387.5552366655
"082785","01","004","08278501004",3538564.81616211,12115.5156492296
"082798","01","001","08279801001",137203.18737793,1656.91282474678
"082798","01","002","08279801002",122434.431640625,1448.22794005416
"082798","01","004","08279801004",115954.197143555,1595.6839596738
"082798","01","005","08279801005",85114.6967773438,1362.11737288783
"082798","01","006","08279801006",125734.580810547,1683.48856804197
"082798","01","007","08279801007",151572.954589844,1864.77696293438
"082798","01","008","08279801008",166609.495361328,1800.03882903166
"082798","01","009","08279801009",127622.19519043,1785.66992923489
"082798","01","010","08279801010",112013.321777344,1637.69898030997
"082798","01","011","08279801011",89705.3848876953,1803.6032137595
"082798","01","012","08279801012",66877.3057861328,1195.59260617047
"082798","01","013","08279801013",60979.6519775391,1056.8416492024
"082798","01","014","08279801014",74208.1949462891,1574.57215150128
"082798","01","015","08279801015",72055.5808105469,1084.71247360834
"082798","01","016","08279801016",118215.580078125,1687.16984106016
"082798","01","017","08279801017",118642.930053711,1726.6525181
"082798","01","018","08279801018",105513.731445312,1364.97208117893
"082798","01","019","08279801019",42438.5173339844,919.897811010524
"082798","01","020","08279801020",97607.3991699219,1249.47194805305
"082798","01","021","08279801021",60278.099609375,1105.8857380186
"082798","01","022","08279801022",76180.9770507812,1121.39121382946
"082798","01","023","08279801023",61872.6481933594,1353.55006392605
"082798","01","024","08279801024",62767.4884033203,1160.03958302128
"082798","02","001","08279802001",73659.6077880859,1205.06259888308
"082798","02","002","08279802002",24680.6304931641,644.696125166266
"082798","02","003","08279802003",67636.2575683594,1061.31535141431
"082798","02","004","08279802004",30959.4407958984,712.913250130973
"082798","02","005","08279802005",80743.4901123047,1409.0912898835
"082798","02","006","08279802006",50377.1676025391,900.895837022573
"082798","02","008","08279802008",70838.9736328125,1087.75683666195
"082798","02","009","08279802009",86070.912109375,1289.78118515618
"082798","02","011","08279802011",92795.7174072266,1415.73222127445
"082798","02","012","08279802012",398549.657714844,3374.5954221927
"082798","02","014","08279802014",130397.367431641,1691.88158086801
"082798","02","015","08279802015",38009.5347900391,820.684824881387
"082798","02","016","08279802016",127520.74230957,1922.60643651246
"082798","02","017","08279802017",2580304.36547852,7853.74622604139
"082798","03","001","08279803001",78253.7211914062,1302.95779643138
"082798","03","002","08279803002",65856.3797607422,1150.89533385357
"082798","03","003","08279803003",45616.4654541016,869.163227763886
"082798","03","004","08279803004",74219.4322509766,1268.18016370004
"082798","03","005","08279803005",222727.073852539,2241.32425779169
"082798","03","006","08279803006",226122.430908203,2250.66245475193
"082798","03","007","08279803007",296086.701049805,2356.00312038872
"082798","03","008","08279803008",3054475.21777344,9153.76447296644
"082798","03","009","08279803009",2057056.28222656,10088.9783722504
